time,os,network interface,gps latitude,gps longitude,gps accuracy,ssid,bssid,wi-fi standard,frequency,channel,channel width,rssi,rssi+100,noise level,network delay (ms)
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,00:ea:bd:e3:b9:b1,802.11n,2.4GHz,11,40,-77,23,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-87,13,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-65,35,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-77,23,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,00:ea:bd:e3:c0:b1,802.11n,2.4GHz,1,40,-80,20,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-81,19,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,08:cc:68:b4:87:51,802.11n,2.4GHz,6,40,-88,12,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-73.5,26.5,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,25
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-65,35,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-85.5,14.5,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,54:78:1a:bf:6a:be,802.11n,5GHz,36,40,-88,12,,
1696983163,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917936,151.232119,4.9,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-75,25,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b9:b1,802.11n,2.4GHz,11,40,-77,23,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-87,13,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-69,31,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-77,23,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:c0:b1,802.11n,2.4GHz,1,40,-80,20,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-88,12,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-88,12,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-69,31,,23
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-65,35,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-77,23,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,6c:b2:ae:5d:ae:1e,802.11ac,5GHz,132,80,-89,11,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-78.5,21.5,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,d4:c9:3c:c1:aa:2e,802.11ac,5GHz,64,80,-81,19,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:6a:be,802.11n,5GHz,36,40,-88,12,,
1696983190,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-84.5,15.5,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b9:b1,802.11n,2.4GHz,11,40,-77,23,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-87,13,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-75,25,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-81,19,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:c0:b1,802.11n,2.4GHz,1,40,-80,20,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-80,20,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-83.5,16.5,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-69,31,,32
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-65,35,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-73.5,26.5,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,6c:b2:ae:5d:ae:1e,802.11ac,5GHz,132,80,-89,11,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-78.5,21.5,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,d4:c9:3c:c1:aa:2e,802.11ac,5GHz,64,80,-81,19,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,54:78:1a:bf:6a:be,802.11n,5GHz,36,40,-88,12,,
1696983218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917929,151.232118,4.9,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-75,25,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,00:ea:bd:e3:b9:b1,802.11n,2.4GHz,11,40,-77,23,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-70,30,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-81,19,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-80,20,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-87,13,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-60,40,,38
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-65,35,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-73.5,26.5,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,08:cc:68:b5:d7:b1,802.11n,2.4GHz,6,40,-67.5,32.5,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,6c:b2:ae:5d:ae:1e,802.11ac,5GHz,132,80,-89,11,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-78.5,21.5,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,d4:c9:3c:c1:aa:2e,802.11ac,5GHz,64,80,-81,19,,
1696983252,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918064,151.232151,4.02,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-83.5,16.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,00:ea:bd:e3:b9:b1,802.11n,2.4GHz,11,40,-77,23,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-88,12,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-71.5,28.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-81,19,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-87,13,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-87,13,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-84.5,15.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-82.5,17.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-73.5,26.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,08:cc:68:b5:d7:b1,802.11n,2.4GHz,6,40,-67.5,32.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,6c:b2:ae:5d:ae:1e,802.11ac,5GHz,132,80,-89,11,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-78.5,21.5,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,d4:c9:3c:c1:aa:2e,802.11ac,5GHz,64,80,-81,19,,
1696983280,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917952,151.231965,4.24,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-75,25,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-84.5,15.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-88,12,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-71.5,28.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-81,19,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-87,13,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-78.5,21.5,,23
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-87,13,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-82.5,17.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,54:78:1a:bf:a6:e6,802.11ac,5GHz,64,80,-73.5,26.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,08:cc:68:b5:d7:b1,802.11n,2.4GHz,6,40,-67.5,32.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-82.5,17.5,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,a8:9d:21:85:19:e5,802.11n,2.4GHz,1,40,-77,23,,
1696983312,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917902,151.231593,4.41,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-85.5,14.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-84.5,15.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-88,12,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-71.5,28.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-81,19,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-73.5,26.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,08:cc:68:b4:66:ce,802.11ac,5GHz,64,80,-87,13,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-82.5,17.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,08:cc:68:b5:d7:b1,802.11n,2.4GHz,6,40,-67.5,32.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-81,19,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-69,31,,25
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,a8:9d:21:85:19:e5,802.11n,2.4GHz,1,40,-77,23,,
1696983339,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91787,151.231259,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-85.5,14.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,80,-87,13,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-84.5,15.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-88,12,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,161,80,-71.5,28.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-75,25,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-70,30,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,08:cc:68:b5:f4:6e,802.11ac,5GHz,132,80,-82.5,17.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-82.5,17.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-81,19,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-70,30,,22
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,a8:9d:21:85:19:e5,802.11n,2.4GHz,1,40,-77,23,,
1696983365,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917934,151.231241,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-85.5,14.5,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,80,-87,13,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-84.5,15.5,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-88,12,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-75,25,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-70,30,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,08:cc:68:b5:f4:6e,802.11ac,5GHz,132,80,-82.5,17.5,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-82.5,17.5,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-81,19,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-64,36,,23
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,a8:9d:21:85:19:e5,802.11n,2.4GHz,1,40,-77,23,,
1696983388,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917946,151.231476,3.55,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-85.5,14.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,80,-87,13,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-84.5,15.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-77,23,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-70,30,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:f4:6e,802.11ac,5GHz,132,80,-82.5,17.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:30:9e,802.11ac,5GHz,52,80,-88,12,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:35:ce,802.11ac,5GHz,64,80,-82.5,17.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,00:ea:bd:db:d2:41,802.11n,2.4GHz,11,40,-78.5,21.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-81,19,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-73.5,26.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:30:91,802.11n,2.4GHz,1,40,-81,19,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:d0:5e,802.11ac,5GHz,100,80,-82.5,17.5,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-81,19,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b5:9a:1e,802.11ac,5GHz,44,80,-88,12,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-70,30,,22
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,a8:9d:21:85:19:e5,802.11n,2.4GHz,1,40,-81,19,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,08:cc:68:b4:a7:2e,802.11ac,5GHz,165,80,-89,11,,
1696983409,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917963,151.231723,4.22,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-85.5,14.5,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,80,-87,13,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-77,23,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-70,30,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,08:cc:68:b5:f4:6e,802.11ac,5GHz,132,80,-82.5,17.5,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,08:cc:68:b5:30:9e,802.11ac,5GHz,52,80,-88,12,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,08:cc:68:b5:35:ce,802.11ac,5GHz,64,80,-82.5,17.5,,
1696983438,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918044,151.231949,4.7,uniwide,00:ea:bd:db:d2:41,802.11n,2.4GHz,11,40,-78.5,21.5,,
