time,os,network interface,gps latitude,gps longitude,gps accuracy,ssid,bssid,wi-fi standard,frequency,channel,channel width,rssi,rssi+100,noise level,network delay (ms)
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-89,11,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-90,10,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,40,-89,11,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,00:ee:ab:38:99:2e,802.11ac,5GHz,112,40,-93,7,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-90,10,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-89,11,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-86,14,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-67,33,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-84,16,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:3e,802.11ac,5GHz,60,40,-72,28,-93,4.487991333
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-94,6,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-92,8,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-67,33,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,40,-87,13,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-75,25,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-75,25,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-90,10,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,40,-86,14,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,00:ee:ab:38:99:2e,802.11ac,5GHz,112,40,-94,6,-92,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-81,19,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-84,16,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-83,17,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-86,14,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,1c:e6:c7:0d:5c:ae,802.11ac,5GHz,44,40,-93,7,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-94,6,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:db:9e,802.11ac,5GHz,64,40,-90,10,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-86,14,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-78,22,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:bd:9e,802.11a/n,5GHz,149,40,-93,7,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-93,7,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-78,22,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-83,17,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-62,38,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-89,11,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-93,7,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-81,19,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-88,12,-93,
1696764049,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-67,33,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-89,11,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,4c:e1:76:f3:53:6e,802.11ac,5GHz,112,40,-92,8,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-92,8,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-93,7,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-89,11,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-68,32,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-85,15,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-90,10,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-86,14,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:3e,802.11ac,5GHz,60,40,-75,25,-93,4.57906723
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-81,19,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-66,34,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-89,11,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-73,27,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-87,13,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-89,11,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-74,26,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-90,10,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-83,17,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,54:78:1a:bf:63:de,802.11a/n,5GHz,48,40,-93,7,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-89,11,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-92,8,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-79,21,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-90,10,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,4c:e1:76:f3:53:6e,802.11ac,5GHz,112,40,-95,5,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-89,11,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-82,18,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-90,10,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-95,5,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-91,9,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-78,22,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-83,17,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-62,38,-94,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:41,802.11g/n,2.4GHz,6,20,-88,12,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-92,8,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-81,19,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-66,34,-92,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-78,22,-93,
1696764094,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,40,-87,13,-92,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-83,17,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-81,19,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,54:78:1a:bf:63:de,802.11a/n,5GHz,48,40,-92,8,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:8d:f5,802.11g/n,2.4GHz,6,20,-90,10,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-90,10,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,4c:e1:76:f3:53:6e,802.11ac,5GHz,112,40,-93,7,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-92,8,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-94,6,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-80,20,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-86,14,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,40,-87,13,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-85,15,-91,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-89,11,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:8d:f5,802.11g/n,2.4GHz,6,20,-89,11,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-82,18,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-67,33,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,1c:e6:c7:0d:5c:ae,802.11a/n,5GHz,44,40,-87,13,-92,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-86,14,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-90,10,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:8d:f5,802.11g/n,2.4GHz,6,20,-88,12,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-79,21,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-87,13,-92,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-79,21,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-88,12,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:8e,802.11ac,5GHz,36,40,-90,10,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-89,11,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:9f:3a,802.11ac,5GHz,165,20,-92,8,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-92,8,-92,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-62,38,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-74,26,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,40,-67,33,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-89,11,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-92,8,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-89,11,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8c:fa,802.11ac,5GHz,100,40,-95,5,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,4c:e1:76:f3:53:6e,802.11ac,5GHz,112,40,-94,6,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-89,11,-92,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-75,25,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-91,9,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:3e,802.11ac,5GHz,60,40,-75,25,-93,4.591941833
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-72,28,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:8d:f5,802.11g/n,2.4GHz,6,20,-81,19,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:45:7a,802.11ac,5GHz,64,40,-86,14,-93,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-68,32,-94,
1696764114,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-93,7,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:8f:de,802.11ac,5GHz,132,40,-84,16,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:31,802.11g/n,2.4GHz,1,20,-71,29,-95,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,00:ee:ab:38:99:2e,802.11ac,5GHz,112,40,-92,8,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,00:ee:ab:38:99:2e,802.11ac,5GHz,112,40,-93,7,-94,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,00:ee:ab:38:99:2e,802.11ac,5GHz,112,40,-91,9,-94,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:7e:ea,802.11ac,5GHz,52,40,-94,6,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:a4:1a,802.11ac,5GHz,165,20,-91,9,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:f7:ba,802.11ac,5GHz,56,40,-91,9,-93,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:8d:f5,802.11g/n,2.4GHz,6,20,-80,20,-94,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b5:86:81,802.11g/n,2.4GHz,11,20,-78,22,-94,
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,a8:9d:21:71:ae:3e,802.11ac,5GHz,60,40,-76,24,-94,79.18405533
1696764135,MacOS 13.3.1(a),"Intel Wi-Fi 6 AX200, Realtek PCIe",-33.918488,151.231115,5,uniwide,08:cc:68:b4:a4:1a,802.11ac,5GHz,165,20,-92,8,-93,
